mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2022101084391276,0.004039915347066051,0.0061604976654052734,0.002741757316286864,0.01,32,0.85,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.85}",0.9073948439620081,0.908751696065129,0.9121438263229308,0.9094301221166893,0.001997232217622764,71
0.23400227228800455,0.007128417021407403,0.0014708836873372395,0.0020801436593056713,0.01,32,0.9,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.9}",0.9067164179104478,0.908751696065129,0.9121438263229308,0.9092039800995025,0.0022386917540957946,75
0.41994428634643555,0.06504647691053833,0.0,0.0,0.01,64,0.6,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.6}",0.9199457259158752,0.919606512890095,0.9121438263229308,0.9172320217096336,0.0036005615848237744,62
0.490331490834554,0.07247568331005497,0.0053110917409261065,0.004074877503532764,0.01,64,0.7,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.7}",0.919606512890095,0.919606512890095,0.9121438263229308,0.9171189507010403,0.003517944185007709,68
0.512869675954183,0.04038238952387056,0.007009029388427734,0.0014247608229818061,0.01,64,0.75,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.75}",0.919606512890095,0.919606512890095,0.9121438263229308,0.9171189507010403,0.003517944185007709,68
0.4827984968821208,0.016027968116658624,0.0023323694864908853,0.0032984685602605816,0.01,64,0.85,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.85}",0.919606512890095,0.919606512890095,0.9135006784260515,0.9175712347354139,0.002878317969551767,61
0.4233568509419759,0.03155689408126011,0.002731879552205404,0.0025755188560074647,0.01,64,0.9,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.9}",0.9199457259158752,0.919606512890095,0.9121438263229308,0.9172320217096336,0.0036005615848237744,62
0.6983078320821127,0.035321509832069095,0.011749029159545898,0.0027728439775910373,0.01,128,0.6,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.6}",0.9199457259158752,0.9209633649932157,0.9135006784260515,0.9181365897783808,0.003304305562234855,57
0.7632023493448893,0.04224640578056768,0.013437747955322266,0.004405302802998433,0.01,128,0.7,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.7}",0.9236770691994572,0.919606512890095,0.9135006784260515,0.9189280868385344,0.004182099052217764,53
0.6930805047353109,0.0227576660193459,0.004666487375895183,0.003299704959693268,0.01,128,0.75,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.75}",0.923337856173677,0.9209633649932157,0.9135006784260515,0.9192672998643148,0.004191260287845008,52
0.7952005863189697,0.0681465692484989,0.007654746373494466,0.0001475733755168465,0.01,128,0.85,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.85}",0.923337856173677,0.919606512890095,0.9135006784260515,0.9188150158299413,0.004054821591370667,54
0.8082840442657471,0.06456422095671403,0.008305231730143229,0.0012000203762567482,0.01,128,0.9,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.9}",0.923337856173677,0.919606512890095,0.9135006784260515,0.9188150158299413,0.004054821591370667,54
1.2685825824737549,0.024134667693846642,0.015153725941975912,0.0005195727581927153,0.01,256,0.6,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.6}",0.9246947082767978,0.9253731343283582,0.9236770691994572,0.9245816372682044,0.0006970165087029656,33
1.2474656105041504,0.006653050840039389,0.011185884475708008,0.006490140708229627,0.01,256,0.7,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.7}",0.9246947082767978,0.925033921302578,0.9229986431478969,0.9242424242424242,0.0008903220119868278,36
