mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0380095640818278,0.008597205036470462,0.006548881530761719,0.0016204713273294757,8,{'n_estimators': 8},0.9633649932157394,0.9586160108548168,0.9589552238805971,0.9603120759837177,0.0021631757654577816,5
0.05980745951334635,0.0022542847146111373,0.0052225589752197266,0.0037061909507723613,16,{'n_estimators': 16},0.9670963364993216,0.9613297150610584,0.9609905020352781,0.9631388511985527,0.0028017891662966755,4
0.12018148104349773,0.006963884917813559,0.013956149419148764,0.003430620901212453,32,{'n_estimators': 32},0.9667571234735414,0.9592944369063772,0.9654002713704206,0.9638172772501131,0.003245748551426362,3
0.42575828234354657,0.01578432771494313,0.06090998649597168,0.006931243664661966,128,{'n_estimators': 128},0.9681139755766621,0.9650610583446404,0.9630257801899593,0.9654002713704206,0.0020910495261088607,2
1.0816809336344402,0.14823542944452295,0.13723278045654297,0.0069029052751139125,256,{'n_estimators': 256},0.9687924016282226,0.9654002713704206,0.9637042062415196,0.9659656264133876,0.002115364872667337,1
