mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.015203475952148438,0.0037675268089137804,0.0009999275207519531,0.0008163400853001826,gini,{'criterion': 'gini'},0.9623473541383989,0.9555630936227951,0.9542062415196744,0.9573722297602894,0.003561288047947433,3
0.008912881215413412,0.006592776511395789,0.0,0.0,entropy,{'criterion': 'entropy'},0.9633649932157394,0.9552238805970149,0.9552238805970149,0.9579375848032564,0.0038377572927356545,2
0.010563294092814127,0.007470820831105827,0.005374987920125325,0.007601380814232789,log_loss,{'criterion': 'log_loss'},0.9633649932157394,0.9548846675712347,0.9562415196743554,0.9581637268204432,0.003719331570194145,1
