mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0146787961324056,0.0013745440777169268,0.001011212666829427,0.0008303961402633618,gini,{'criterion': 'gini'},0.9518317503392131,0.9525101763907734,0.9525101763907734,0.9522840343735867,0.000319813107727945,3
0.01111165682474772,0.000382425002884568,0.0016682942708333333,0.0004707526930307077,entropy,{'criterion': 'entropy'},0.9501356852103121,0.9586160108548168,0.9501356852103121,0.9529624604251471,0.003997663846599653,1
0.007016102472941081,0.006469542522146043,0.005216360092163086,0.007377047188558804,log_loss,{'criterion': 'log_loss'},0.9497964721845319,0.9579375848032564,0.9504748982360922,0.9527363184079602,0.0036882646834690332,2
