mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.17058865229288736,0.005112274804525881,0.0031087398529052734,0.002584315317490204,0.1,32,0.7,"{'learning_rate': 0.1, 'n_estimators': 32, 'subsample': 0.7}",0.9257123473541384,0.926729986431479,0.925033921302578,0.9258254183627317,0.0006970165087029656,28
0.17165509859720865,0.010220113057840385,0.007366577784220378,0.006170523432823215,0.1,32,0.75,"{'learning_rate': 0.1, 'n_estimators': 32, 'subsample': 0.75}",0.925033921302578,0.9301221166892809,0.9219810040705563,0.9257123473541385,0.0033580376311437444,29
0.1832768122355143,0.01308550305642643,0.0010000864664713542,0.0014143358444295747,0.1,32,0.85,"{'learning_rate': 0.1, 'n_estimators': 32, 'subsample': 0.85}",0.9236770691994572,0.9270691994572592,0.9226594301221167,0.9244685662596112,0.001885270465912838,35
0.19866498311360678,0.0016152710560067805,0.0020208358764648438,0.0008402326263364074,0.1,32,0.9,"{'learning_rate': 0.1, 'n_estimators': 32, 'subsample': 0.9}",0.9229986431478969,0.930461329715061,0.9223202170963365,0.9252600633197648,0.0036882646834690107,31
0.3638161023457845,0.05234810347445667,0.008397579193115234,0.006586656128544186,0.1,64,0.6,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.6}",0.9365671641791045,0.9504748982360922,0.9409769335142469,0.9426729986431478,0.0058030879332231135,16
0.3443891207377116,0.014637472937001409,0.0053253968556722,0.007531248458310662,0.1,64,0.7,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.7}",0.9382632293080054,0.9443690637720489,0.9399592944369064,0.9408638625056535,0.002573452437073968,21
0.3334803581237793,0.001961618973769274,0.0,0.0,0.1,64,0.75,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.75}",0.9372455902306649,0.9457259158751696,0.9413161465400272,0.9414292175486206,0.0034630015448017947,20
0.3991415500640869,0.03249187248993759,0.01577003796895345,9.427323732186997e-05,0.1,64,0.85,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.85}",0.937584803256445,0.9457259158751696,0.9386024423337856,0.9406377204884667,0.0036218040203634225,23
0.36949729919433594,0.011432638815092615,0.006608645121256511,0.006741373927906397,0.1,64,0.9,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.9}",0.9341926729986432,0.94640434192673,0.9382632293080054,0.9396200814111263,0.005076875694401526,25
0.5845125516255697,0.009504926394020554,0.0025859673817952475,0.0036571101431892824,0.1,128,0.6,"{'learning_rate': 0.1, 'n_estimators': 128, 'subsample': 0.6}",0.9460651289009498,0.9596336499321574,0.9508141112618724,0.9521709633649932,0.005621801399663504,7
0.6859720547993978,0.02624170464617327,0.005006551742553711,0.0021596930955501675,0.1,128,0.7,"{'learning_rate': 0.1, 'n_estimators': 128, 'subsample': 0.7}",0.9474219810040706,0.9586160108548168,0.9477611940298507,0.951266395296246,0.005198807748789085,9
