mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.06281296412150066,0.0022389658563731025,0.0006689230600992838,0.0009460000637765202,0.05,8,0.85,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.85}",0.905359565807327,0.9172320217096337,0.9111261872455902,0.9112392582541836,0.004847569224384005,73
0.05834174156188965,0.007542047293410784,0.0,0.0,0.05,8,0.9,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.9}",0.905359565807327,0.9168928086838535,0.9111261872455902,0.9111261872455904,0.004708426687846454,74
0.0844896634419759,0.007319717983064665,0.0,0.0,0.05,16,0.6,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.6}",0.9172320217096337,0.9175712347354138,0.9182496607869742,0.9176843057440073,0.00042307297453345554,58
0.08980576197306316,0.007543142319239519,0.0,0.0,0.05,16,0.7,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.7}",0.916214382632293,0.9168928086838535,0.9192672998643148,0.9174581637268204,0.0013088915539111504,60
0.0931846300760905,0.0024248578892200837,0.007374207178751628,0.007765823246835515,0.05,16,0.75,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.75}",0.916214382632293,0.917910447761194,0.9192672998643148,0.9177973767526005,0.0012489101104915554,55
0.09958815574645996,0.009457432456322743,0.005281607309977214,0.006103687856192894,0.05,16,0.85,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.85}",0.916214382632293,0.917910447761194,0.9182496607869742,0.9174581637268204,0.0008903220119868795,60
0.10071333249409993,0.007218157208334043,0.00522923469543457,0.00739525462711551,0.05,16,0.9,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.9}",0.916214382632293,0.917910447761194,0.9192672998643148,0.9177973767526005,0.0012489101104915554,55
0.1587967872619629,0.007835240776302954,0.005186557769775391,0.0033926083561604827,0.05,32,0.6,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.6}",0.919606512890095,0.9185888738127544,0.9260515603799185,0.9214156490275894,0.003304305562234803,44
0.1688563028971354,0.007433089342749037,0.005325476328531901,0.00753136084990669,0.05,32,0.7,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.7}",0.9260515603799185,0.9182496607869742,0.9206241519674355,0.9216417910447761,0.0032653842329700457,43
0.17398587862650552,0.0012718383824627817,0.0,0.0,0.05,32,0.75,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.75}",0.917910447761194,0.9182496607869742,0.9192672998643148,0.918475802804161,0.0005765512792393407,50
0.1838547388712565,0.004474197486750739,0.0013365745544433594,0.0018902018620165755,0.05,32,0.85,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.85}",0.9260515603799185,0.9175712347354138,0.9246947082767978,0.9227725011307101,0.003719331570194145,41
0.19783353805541992,0.009681382994343058,0.002012332280476888,0.0016440691340885826,0.05,32,0.9,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.9}",0.9199457259158752,0.917910447761194,0.9253731343283582,0.9210764360018091,0.003149793821163306,45
0.3035651048024495,0.010298289982542359,0.004218339920043945,0.0011158270879876489,0.05,64,0.6,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.6}",0.926729986431479,0.9172320217096337,0.9246947082767978,0.9228855721393034,0.004083100426338234,40
0.3728732268015544,0.046938526397534715,0.0013370513916015625,0.00189087621159275,0.05,64,0.7,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.7}",0.9287652645861602,0.9175712347354138,0.9270691994572592,0.9244685662596109,0.004926056289188632,26
0.3328579266866048,0.0006279087024082039,0.007331291834513347,0.006509678213071629,0.05,64,0.75,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.75}",0.925033921302578,0.9172320217096337,0.9253731343283582,0.9225463591135233,0.0037603548503653975,42
0.3403574625651042,0.005317365976386641,0.006566047668457031,0.006807732026731064,0.05,64,0.85,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.85}",0.9257123473541384,0.9175712347354138,0.9277476255088195,0.9236770691994572,0.004396703323207517,29
0.3823111852010091,0.009520504920198583,0.0013359387715657551,0.0018893027292483432,0.05,64,0.9,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.9}",0.9270691994572592,0.9175712347354138,0.9253731343283582,0.923337856173677,0.00413598850252646,31
0.574130137761434,0.005709672455100193,0.010677655537923178,0.007550277581107877,0.05,128,0.6,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.6}",0.9406377204884667,0.9372455902306649,0.9389416553595658,0.9389416553595659,0.0013848313787783396,17
0.6180852254231771,0.015019533083967272,0.011293729146321615,0.006568909350026389,0.05,128,0.7,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.7}",0.937584803256445,0.9365671641791045,0.9406377204884667,0.9382632293080054,0.001729653837718037,20
0.6374826431274414,0.009873972829927215,0.01061097780863444,0.0075030960056025105,0.05,128,0.75,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.75}",0.9399592944369064,0.9379240162822252,0.9379240162822252,0.9386024423337855,0.0009594393231839398,18
0.6891802946726481,0.008041919452835772,0.005384047826131185,0.0076141934561801015,0.05,128,0.85,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.85}",0.9382632293080054,0.9345318860244234,0.9409769335142469,0.9379240162822252,0.002642089879137905,21
0.7308773994445801,0.036693983864916305,0.00730586051940918,0.010332047031354607,0.05,128,0.9,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.9}",0.9369063772048847,0.9365671641791045,0.9372455902306649,0.9369063772048847,0.0002769662757556951,25
1.1133683522542317,0.003499204392785911,0.016016244888305664,0.0003141604865610611,0.05,256,0.6,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.6}",0.9484396200814111,0.9511533242876526,0.9491180461329715,0.949570330167345,0.001153102558478696,7
1.4481219450632732,0.15217997569073766,0.01035912831624349,0.00767511192884874,0.05,256,0.7,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.7}",0.9477611940298507,0.9508141112618724,0.9497964721845319,0.9494572591587517,0.0012692189236003962,8
1.4232852458953857,0.06384737908353816,0.007510979970296224,0.006931614903124244,0.05,256,0.75,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.75}",0.9477611940298507,0.9484396200814111,0.9477611940298507,0.9479873360470376,0.0003198131077279974,13
1.4073145389556885,0.01619772478268886,0.01338338851928711,0.001912141054197214,0.05,256,0.85,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.85}",0.9484396200814111,0.9481004070556309,0.9501356852103121,0.9488919041157847,0.0008903220119868795,9
1.402358611424764,0.01758585355898331,0.014658212661743164,0.0017214605444773076,0.05,256,0.9,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.9}",0.9470827679782904,0.9474219810040706,0.9518317503392131,0.9487788331071915,0.002163175765457834,10
0.03854592641194662,0.006897697830864791,0.007725636164347331,0.006593654688927493,0.001,8,0.6,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.6}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.0434568723042806,0.005439545773375273,0.0,0.0,0.001,8,0.7,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.7}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.041029771169026695,0.0068951699085327105,0.0063962141672770185,0.006785475456993524,0.001,8,0.75,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.75}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.04960401852925619,0.0031512660683326392,0.0009609858194986979,0.0013590391791832817,0.001,8,0.85,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.85}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.04871368408203125,0.0007094148193187208,0.0009847482045491536,0.001392644266395968,0.001,8,0.9,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.9}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
