mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.013068437576293945,0.0005724462356539964,0.001999378204345703,2.7363833957381354e-05,gini,{'criterion': 'gini'},0.9528493894165536,0.9575983717774763,0.9599728629579376,0.9568068747173225,0.002961510821734238,1
0.011319875717163086,0.0006336095938247307,0.0013356208801269531,0.0004762605916568138,entropy,{'criterion': 'entropy'},0.9528493894165536,0.9552238805970149,0.9575983717774763,0.955223880597015,0.0019387639302897296,3
0.011008898417154947,1.6240877297270834e-05,0.0014229615529378254,0.0005984296942235321,log_loss,{'criterion': 'log_loss'},0.9508141112618724,0.9582767978290366,0.9572591587516961,0.9554500226142016,0.003304305562234855,2
