mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.04240822792053223,0.007642730389965426,0.006922006607055664,0.0065587046421201785,8,{'n_estimators': 8},0.9626865671641791,0.9616689280868386,0.9657394843962008,0.9633649932157397,0.0017296538377180365,5
0.059749603271484375,0.002217358618958727,0.009097099304199219,0.0007955770652243835,16,{'n_estimators': 16},0.9599728629579376,0.9650610583446404,0.9677747625508819,0.9642695612844866,0.0032339099154398403,4
0.11633714040120442,0.011424951249872937,0.010864973068237305,0.006948792997314236,32,{'n_estimators': 32},0.9599728629579376,0.9681139755766621,0.9711668928086838,0.9664179104477612,0.004724690731744941,2
0.47209946314493817,0.04120819699963957,0.0554052988688151,0.0077023535200781736,128,{'n_estimators': 128},0.9613297150610584,0.9670963364993216,0.9687924016282226,0.9657394843962009,0.0031941309117651667,3
1.3095444043477376,0.30832353096928417,0.16320411364237467,0.071504578389132,256,{'n_estimators': 256},0.9654002713704206,0.9677747625508819,0.9691316146540027,0.9674355495251018,0.0015420829598581734,1
